Episode,Character 1,Character 2,Interaction,Saga,Arc,Filler
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
151,luffy,bellamy,Physical,Sky Island Saga,Jaya,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,nami,enel,Perception,Sky Island Saga,Skypiea,False
192,conis,citizens of skypiea,Perception,Sky Island Saga,Skypiea,False
192,gan fall,vearth,Perception,Sky Island Saga,Skypiea,False
192,usopp,everyone,Communication,Sky Island Saga,Skypiea,False
192,white berets,mckinley,Communication,Sky Island Saga,Skypiea,False
192,white berets,mckinley,Emotional,Sky Island Saga,Skypiea,False
192,citizens of skypiea,luffy,Perception,Sky Island Saga,Skypiea,False
192,luffy,enel,Communication,Sky Island Saga,Skypiea,False
192,luffy,enel,Emotional,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
192,luffy,enel,Confrontation,Sky Island Saga,Skypiea,False
192,luffy,enel,Physical,Sky Island Saga,Skypiea,False
218,luffy,foxy,Confrontation,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Communication,Water 7 Saga,Long Ring Long Land,False
218,luffy,itomimizu,Perception,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Emotional,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Indirect,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
218,luffy,foxy,Physical,Water 7 Saga,Long Ring Long Land,False
